# id 	 z 	 t0 	 x0 	 x1 	 c
966 7.597494e-01 6.413608e+01 6.519314e-06 3.137931e-01 -1.343204e-01
967 4.915336e-01 5.998998e+01 4.325794e-06 3.000000e+00 4.706552e-02
968 8.531731e-01 6.701603e+01 2.716415e-06 5.867146e-01 1.518673e-01
969 8.003135e-01 6.964007e+01 1.373002e-06 -5.395532e-02 -1.729402e-01
970 5.220506e-01 5.736615e+01 1.237515e-05 1.904072e+00 1.185210e-02
971 7.275766e-01 4.883777e+01 1.363201e-05 7.663471e-02 -2.537824e-01
972 6.877724e-01 7.423233e+01 1.548398e-06 1.627670e+00 -1.279470e-01
973 1.154481e+00 -9.999999e+01 1.858636e-05 -2.999994e+00 -1.140572e-01
974 4.997542e-01 -9.324788e+01 2.349220e-05 -8.423030e-02 -4.220273e-01
975 1.474016e-01 5.262103e+00 2.177930e-06 -1.056174e+00 4.900369e-01
976 1.000000e-02 -8.985129e+01 2.467921e-06 -2.471461e+00 5.000000e-01
977 5.520645e-01 4.334155e+01 1.282662e-06 2.999996e+00 1.960080e-02
978 6.486479e-01 5.382825e+01 2.106449e-06 -2.552531e+00 9.377201e-02
979 7.196387e-01 6.444224e+01 8.652952e-07 -2.999981e+00 -1.375876e-01
980 6.885563e-01 2.492461e+01 2.853628e-06 3.000000e+00 2.503264e-01
981 6.071584e-01 7.779234e+01 1.309707e-06 3.000000e+00 8.201808e-02
982 7.117070e-01 -9.696764e+01 1.522629e-05 -2.999960e+00 -7.748400e-02
983 7.046657e-01 5.915432e+01 5.027743e-06 1.693636e-02 4.653089e-02
984 8.135619e-01 9.573658e+01 -4.825752e-08 -2.999983e+00 -1.151352e-01
985 6.548317e-01 4.918794e+01 9.257094e-06 3.000000e+00 -2.729749e-01
986 9.133993e-01 5.536951e+01 2.257509e-06 3.308869e-01 1.741907e-01
987 7.679835e-01 5.362090e+01 1.052776e-06 2.999296e+00 -9.932770e-02
988 8.092958e-01 5.032382e+01 2.008366e-06 -2.781351e-01 1.754708e-01
989 9.100239e-01 -7.662253e+01 3.435514e-05 -2.350887e-02 -5.000000e-01
990 5.538487e-01 -7.767982e+01 3.062608e-06 -2.999959e+00 4.999990e-01
991 4.903129e-01 4.875523e+01 1.439912e-06 -2.268849e+00 7.367974e-02
992 7.345703e-01 1.893579e+01 1.138731e-06 2.998739e+00 1.504193e-03
993 3.210015e-01 2.994212e+01 5.518602e-06 3.000000e+00 2.714352e-01
994 4.976122e-01 6.491495e+01 3.276013e-06 1.838124e+00 -5.375126e-02
995 5.624696e-01 7.208013e+01 1.038570e-06 2.999995e+00 -2.389526e-01
996 7.364573e-01 5.440925e+01 2.330681e-05 -1.154876e-01 -3.497408e-01
997 8.077367e-01 -9.190943e+01 9.498527e-06 -3.955094e-02 -5.000000e-01
998 6.219820e-01 -9.395495e+01 2.535717e-05 8.597503e-02 -4.999999e-01
999 7.046283e-01 6.356842e+01 7.146293e-06 1.097191e+00 -5.222920e-02
1000 6.478688e-01 5.706346e+01 1.782396e-06 -2.217614e+00 4.999886e-01
1001 8.511578e-01 4.363154e+01 1.400911e-06 -2.366175e+00 3.149907e-01
1002 9.581969e-01 7.849263e+00 6.216891e-06 3.484144e-01 -2.269007e-01
1003 3.293476e-01 -8.715138e+01 2.088803e-06 2.999704e+00 -4.556891e-02
1004 8.152258e-01 -5.239877e+01 1.573009e-05 -2.999998e+00 2.402105e-01
1005 4.607778e-01 3.192318e+01 1.381951e-06 3.000000e+00 2.943532e-01
1006 9.751419e-01 5.852153e+01 2.852275e-06 -8.436575e-01 -6.803275e-02
1007 5.050338e-01 -1.861461e+01 2.478178e-06 2.999998e+00 1.064937e-01
1008 6.784362e-01 5.742769e+01 1.691501e-06 3.000000e+00 9.336232e-02
1009 1.101156e+00 -1.000000e+02 2.737281e-05 -3.000000e+00 -2.141775e-01
1010 7.205431e-01 6.166625e+01 5.047528e-06 2.999985e+00 -2.512158e-01
1011 7.868531e-01 3.496015e+00 3.451263e-06 -1.043225e+00 -4.440239e-02
1012 9.044800e-01 5.709509e+01 1.661169e-06 1.145887e-01 -3.770497e-01
1013 8.214274e-01 -9.126824e+01 1.408827e-05 -3.929284e-02 -3.375859e-01
1014 7.796676e-01 5.595860e+01 7.763619e-06 -1.951629e-01 -3.552872e-01
1015 8.193682e-01 -9.999980e+01 8.502502e-06 -6.824260e-02 -4.803429e-01
1016 8.136698e-01 1.980099e+01 5.183377e-06 1.136361e+00 3.652212e-02
1017 1.166759e+00 -6.360353e+01 1.000919e-05 -2.999999e+00 1.969466e-03
1018 5.255625e-01 -9.991719e+01 7.961296e-06 4.724639e-03 -1.722257e-03
1019 6.947736e-01 6.048298e+01 6.263149e-06 2.364236e-01 -7.321448e-02
1020 3.655688e-01 8.027713e+01 1.656780e-06 1.004078e+00 -1.420301e-01
1021 6.510141e-01 7.213164e+01 -9.999977e-04 -2.999991e+00 5.000000e-01
1022 9.480912e-01 7.525100e+01 2.034195e-06 6.334772e-01 -3.370515e-01
1023 3.510436e-01 4.800052e+01 7.324653e-05 3.000000e+00 1.817135e-01
1024 1.260274e+00 -6.281718e+01 1.176614e-05 -1.405747e-01 -4.068676e-01
1025 6.355287e-01 -8.743965e+01 5.514028e-06 -2.511358e+00 2.029395e-02
1026 2.148537e-01 -9.999826e+01 4.657424e-05 -1.253312e+00 1.792588e-01
1027 9.404569e-01 6.053210e+01 2.070918e-06 -7.570315e-01 -2.585831e-01
1028 6.398110e-01 1.364984e+01 7.901552e-07 -1.295705e-01 4.467537e-02
1029 5.161710e-01 7.660440e+01 2.458570e-06 2.999999e+00 9.703129e-02
1030 7.141775e-01 -8.372372e+01 1.668721e-05 4.675585e-01 -1.713952e-01
1031 9.138338e-01 -3.213833e+01 -1.270210e-07 -3.000000e+00 -4.447772e-01
1032 7.996548e-01 8.348317e-01 2.347132e-06 2.401024e+00 2.127001e-01
1033 5.894861e-01 2.659181e+01 9.876220e-07 -5.928097e-01 2.179743e-01
1034 6.746910e-01 -1.055878e+01 1.546410e-06 3.000000e+00 -1.254990e-01
1035 7.496247e-01 4.993331e+01 2.736139e-05 -2.280478e-01 -2.777039e-01
1036 7.102179e-01 -9.024451e+01 1.664675e-05 7.007714e-02 -4.999993e-01
1037 7.218983e-01 6.328176e+01 2.254216e-06 3.000000e+00 -4.408726e-02
1038 6.781767e-01 5.585526e+01 7.119643e-07 -2.339238e+00 -2.775041e-01
1039 4.132622e-01 2.319721e+01 6.580317e-06 2.999998e+00 -9.129630e-02
1040 8.142566e-01 -9.199498e+01 7.408039e-06 1.510216e-02 -4.999998e-01
1041 6.861704e-01 6.183191e+01 8.218071e-06 3.785697e-01 -1.260627e-01
1042 7.703476e-01 7.034435e+01 1.233254e-06 2.999998e+00 3.839567e-02
1043 4.362224e-01 -4.978463e+01 2.027784e-05 1.507905e+00 -5.000000e-01
1044 4.334050e-01 5.539026e+01 1.556864e-06 -6.868194e-01 -2.557276e-01
1045 2.816025e-01 6.286707e+01 9.888469e-06 3.000000e+00 3.309800e-01
1046 6.753522e-01 4.061154e+01 4.591050e-06 3.000000e+00 -1.610701e-01
1047 8.747142e-01 4.581827e+00 3.371860e-06 -1.048640e+00 7.755817e-02
1048 1.941812e-01 -5.981540e+01 4.797502e-06 1.845255e+00 4.999994e-01
1049 1.162886e+00 -2.555578e+01 4.098806e-06 -3.000000e+00 -1.397589e-01
1050 9.004954e-01 7.403528e+01 3.389355e-06 6.220845e-02 1.831926e-02
1051 8.013723e-01 5.949295e+01 2.705174e-06 -1.057991e+00 3.568864e-01
1052 4.568117e-01 5.947505e+01 2.226887e-06 2.841707e+00 -2.871952e-01
1053 5.461194e-01 -3.526061e+01 3.326699e-05 3.143538e-01 -4.999998e-01
1054 5.568369e-01 5.340565e+01 1.550705e-06 -2.999975e+00 1.200970e-01
1055 8.017259e-01 6.880726e+01 4.055330e-06 9.374013e-01 -1.054322e-02
1056 9.350190e-01 -3.445708e+01 1.072848e-05 -1.756381e-01 -4.093207e-01
1057 4.929844e-01 7.298246e+01 1.588045e-06 3.000000e+00 -1.819842e-01
1058 6.649096e-01 5.430447e+01 8.426117e-06 -1.175794e+00 1.843953e-01
1059 4.537837e-01 6.581735e+01 9.812866e-07 3.000000e+00 4.893809e-01
1060 9.632289e-02 6.177341e+01 2.225590e-06 2.999993e+00 4.007143e-01
1061 6.321304e-01 7.048453e+01 1.352717e-06 2.999973e+00 -1.340821e-01
1062 1.473402e+00 -2.706433e+01 3.617162e-06 -2.999997e+00 -1.920124e-01
1063 5.343376e-01 7.487700e+01 1.288252e-06 3.000000e+00 -1.339610e-01
1064 7.157771e-01 -9.738796e+01 2.655403e-05 -3.000000e+00 -1.436692e-01
1065 7.101568e-01 -2.601757e+01 7.027482e-06 -2.008075e+00 9.861401e-02
1066 5.045622e-01 7.030669e+01 2.593994e-06 3.000000e+00 -4.671477e-02
1067 7.725800e-01 5.496784e+01 1.101851e-06 2.219467e-01 -1.811221e-02
1068 6.116600e-01 7.580268e+01 3.354182e-06 3.000000e+00 -9.610412e-02
1069 3.941995e-01 5.158525e+01 6.010380e-05 3.972825e-01 -2.341890e-01
1070 6.490451e-01 6.109707e+01 6.732558e-06 8.537705e-01 -1.256196e-01
1071 7.194969e-01 -1.165195e+01 9.473333e-06 1.235625e+00 -1.617755e-01
1072 7.931144e-01 -9.765686e+01 6.236811e-06 9.053604e-02 -3.258745e-01
1073 4.471638e-01 5.658493e+01 1.651465e-06 3.000000e+00 -4.485120e-01
1074 8.713751e-01 8.445464e+01 -2.234419e-04 -1.088310e+00 -1.762515e-01
1075 9.475538e-01 4.584625e+00 5.085805e-06 -2.490808e-01 -2.779487e-01
1076 4.898709e-01 5.616240e+01 3.259449e-06 3.000000e+00 2.546305e-02
1077 7.477325e-01 5.602689e+01 7.158557e-06 -2.022870e+00 5.855921e-02
1078 5.320442e-01 -7.718370e+01 4.549540e-06 2.871123e+00 -2.644232e-01
1079 6.699195e-01 5.821320e+01 4.144937e-06 3.000000e+00 -2.352231e-01
1080 6.451909e-01 5.450733e+01 3.245102e-06 -1.923221e+00 4.999996e-01
1081 6.837394e-01 8.064908e+01 1.599606e-05 -2.215820e+00 -6.666277e-02
1082 4.739441e-01 5.743575e+01 1.163580e-06 3.857191e-01 -4.999970e-01
1083 6.902583e-01 5.697851e+01 2.434540e-06 -3.000000e+00 1.987887e-04
1084 4.603182e-01 2.786407e+01 1.482064e-05 3.138909e-01 -5.229659e-02
1085 6.803208e-01 5.737775e+01 5.856877e-06 -8.778048e-01 1.624284e-01
1086 7.847704e-01 -5.582344e+00 4.138462e-06 1.143182e+00 1.051110e-01
1087 5.423302e-01 8.466520e+01 2.098399e-06 3.000000e+00 -2.482672e-01
1088 1.047554e+00 -6.812633e+01 3.102289e-05 -2.019222e-02 -4.858028e-01
1089 6.348671e-01 7.470178e+01 1.563860e-06 2.404496e+00 -2.061450e-02
1090 4.663843e-01 6.021059e+01 3.735483e-06 3.000000e+00 5.343888e-02
1091 6.772342e-01 7.802126e+00 1.311027e-06 4.945322e-01 5.000000e-01
1092 4.188091e-01 4.452410e+01 2.771678e-06 3.000000e+00 -5.000000e-01
1093 3.835586e-01 -7.159101e+01 5.195461e-05 3.000000e+00 -4.876239e-01
1094 4.764215e-01 -9.923632e+01 1.921673e-05 5.300759e-01 -5.000000e-01
1095 7.637338e-01 1.608504e+01 1.132573e-06 3.000000e+00 1.377424e-02
1096 6.740360e-01 6.438149e+01 2.403962e-06 2.711777e+00 -1.682477e-01
1097 6.967131e-01 6.579145e+01 2.355740e-06 3.567821e-01 3.194914e-01
1098 1.016263e-01 5.110075e+01 2.704037e-06 3.000000e+00 5.000000e-01
1099 5.184679e-01 6.978814e+01 9.850311e-07 2.999998e+00 -2.694194e-01
1100 8.749189e-02 -7.445824e+01 4.921020e-06 8.776223e-01 -6.300216e-03
1101 3.925250e-01 5.474464e+01 1.704464e-05 -9.504031e-01 2.667675e-02
1102 5.988620e-01 5.085885e+01 1.092785e-06 -2.104411e-01 8.445208e-02
1103 9.353081e-01 -5.625964e+01 4.014867e-06 -2.999993e+00 1.641251e-01
1104 6.047261e-01 9.999999e+01 2.710149e-06 3.000000e+00 7.665263e-02
1105 6.232231e-01 -8.423361e+01 3.899123e-05 -1.318345e-01 -5.000000e-01
1106 5.805017e-01 7.722004e+01 3.793973e-06 3.000000e+00 -4.999978e-01
1107 1.907701e-01 -6.180871e+01 1.316248e-05 -2.247304e+00 4.999995e-01
1108 7.166522e-01 -8.643282e+01 2.075163e-05 -7.415561e-03 -5.000000e-01
1109 5.647060e-01 5.297159e+01 1.195855e-05 -1.403160e+00 1.410638e-01
1110 7.122784e-01 6.000918e+01 1.125268e-06 2.051684e+00 -4.318702e-02
1111 7.906100e-01 5.925399e+01 1.529400e-06 -5.446830e-01 -4.999994e-01
1112 6.547711e-01 6.427912e+01 3.218661e-06 -2.279156e-01 -3.975151e-01
1113 8.016485e-01 7.935750e+01 1.908687e-06 -7.658987e-01 -3.810209e-01
1114 8.700990e-01 7.168264e+01 2.950416e-06 2.999991e+00 2.236965e-01
1115 8.178783e-01 -9.310786e+01 8.558859e-06 9.781483e-01 -1.402817e-01
1116 6.536266e-01 5.234734e+01 4.510351e-06 3.000000e+00 -1.618248e-01
1117 2.948541e-01 5.945826e+01 1.357550e-05 3.000000e+00 2.490400e-01
1118 1.500000e+00 -2.670266e+01 1.160644e-06 -2.999973e+00 -1.899176e-01
1119 1.548810e-01 8.977500e+01 9.877332e-07 2.999969e+00 4.999991e-01
1120 8.197224e-01 -9.962080e+01 4.552865e-06 -2.342613e-02 -4.343121e-01
1121 7.106369e-01 -9.072945e+01 2.532997e-05 -2.876352e+00 -5.900653e-02
1122 1.212576e+00 -5.978748e+01 2.199206e-05 -3.000000e+00 2.700653e-02
1123 6.946785e-01 5.539666e+01 2.511983e-06 -1.614879e+00 1.727756e-01
1124 6.316371e-01 8.717223e+01 8.834114e-06 3.000000e+00 -3.283567e-01
1125 6.352566e-01 6.494623e+01 2.307739e-06 -4.945468e-01 5.000000e-01
1126 3.437553e-01 6.022959e+01 3.178444e-06 3.000000e+00 2.966348e-01
1127 8.540047e-01 7.828868e+01 3.246896e-06 -7.658070e-01 1.580825e-01
1128 1.500000e+00 7.306725e+01 4.123427e-06 -1.107211e+00 -2.218988e-01
1129 4.745902e-01 5.915292e+01 4.701829e-06 3.000000e+00 1.992825e-01
1130 5.734463e-01 -6.383596e+00 1.690602e-05 1.649364e-01 -3.308218e-01
1131 7.372271e-01 3.021949e+01 1.140883e-06 -1.536919e+00 -1.010342e-02
1132 9.448457e-01 -4.486452e+01 9.988430e-06 2.819357e-02 -3.951906e-01
1133 4.970412e-01 -9.420462e+01 1.521190e-05 -9.456305e-01 -3.292390e-01
1134 6.446327e-01 5.992465e+01 8.430117e-07 2.999998e+00 -1.766357e-01
1135 4.764973e-01 7.951067e+01 3.627729e-06 3.000000e+00 9.204141e-02
1136 1.034551e+00 5.761513e+01 2.965969e-06 -3.621736e-01 -3.351409e-01
1137 7.111447e-01 6.261492e+01 3.154283e-06 3.668634e-01 -3.551518e-01
1138 9.296781e-02 5.933664e+01 2.839034e-05 3.000000e+00 5.000000e-01
1139 6.170569e-01 3.329059e+01 4.881523e-06 -2.661493e+00 4.042708e-02
1140 4.831905e-01 -9.532339e+01 3.480478e-06 2.999964e+00 2.719041e-02
1141 7.240465e-01 6.270386e+01 1.699341e-06 -4.613874e-01 4.999999e-01
1142 8.882196e-01 4.770253e+01 2.402717e-06 -2.999999e+00 -6.447612e-02
1143 6.020724e-01 1.652086e+01 1.194402e-06 2.447530e+00 2.030815e-02
1144 6.306434e-01 6.881872e+01 1.077007e-06 -1.159234e+00 -3.521526e-01
1145 6.036515e-01 4.484891e+01 5.705495e-06 -2.712150e+00 9.182791e-03
1146 5.325255e-01 6.486523e+01 6.839185e-06 -2.148013e+00 4.366724e-01
1147 8.898945e-01 7.202667e+01 2.353364e-06 2.671843e-01 2.807305e-01
1148 8.462010e-01 6.198564e+01 3.293866e-06 -1.395990e+00 -5.319774e-02
1149 7.117932e-01 -9.999998e+01 8.781396e-06 -2.999986e+00 -7.183690e-02
1150 5.652501e-01 5.754455e+01 6.487285e-06 5.170553e-01 9.897665e-02
1151 5.581784e-01 -8.553643e+01 1.419479e-05 8.718681e-02 -4.999094e-01
1152 3.274667e-01 5.380013e+01 1.520817e-05 3.000000e+00 5.118741e-02
1153 3.288926e-01 6.211084e+01 3.238939e-06 3.000000e+00 1.997752e-01
1154 6.986128e-01 6.235461e+01 3.017635e-06 1.789915e-01 2.462536e-01
1155 6.538429e-01 5.490027e+01 3.396804e-06 -1.540122e+00 -3.647675e-01
1156 7.771055e-01 5.437885e+01 3.478089e-06 -1.824489e-02 -3.822861e-01
1157 3.333527e-01 5.938567e+01 3.761378e-06 2.999907e+00 2.823907e-01
1158 1.961392e-01 -9.948679e+01 1.921457e-06 2.862731e+00 2.810245e-01
1159 5.662321e-01 1.521948e+01 9.978166e-06 -9.905883e-01 -8.777727e-02
1160 6.395633e-01 5.714830e+01 6.282790e-06 1.580370e+00 -1.048911e-01
1161 5.593401e-01 5.873906e+01 1.141915e-06 1.876536e+00 -4.003613e-01
1162 5.316058e-01 8.508611e+01 3.493794e-06 3.000000e+00 -1.939985e-02
1163 8.748669e-01 -5.093212e+00 2.282762e-06 -1.798764e+00 1.999895e-01
1164 6.838535e-01 6.200101e+01 9.104688e-06 -4.289325e-01 -1.508654e-01
1165 8.120373e-01 8.285727e+01 8.439630e-07 2.999996e+00 -1.146244e-01
1166 4.977646e-01 5.857171e+01 5.424355e-06 2.999997e+00 -2.278622e-01
1167 1.432869e-01 1.566277e+01 3.492476e-06 3.000000e+00 4.527115e-01
1168 6.230655e-01 6.840672e+01 2.692458e-06 2.999991e+00 -1.023442e-01
1169 6.251138e-01 -8.261176e+01 3.084144e-05 6.575861e-02 -5.000000e-01
1170 3.288307e-01 5.185716e+01 9.388579e-06 3.000000e+00 -1.144798e-02
1171 1.499998e+00 -2.723330e+01 8.045618e-06 -3.000000e+00 -9.018265e-02
1172 7.243145e-01 7.378627e+01 1.133498e-06 1.559505e+00 -9.506384e-02
1173 8.584938e-01 -4.715014e+01 1.836038e-05 -2.462179e+00 3.322882e-01
1174 5.534653e-01 6.286933e+01 3.520190e-06 3.022417e-02 -3.553720e-01
1175 8.142976e-01 3.042497e+00 4.608974e-06 1.586992e+00 -1.334712e-01
1176 2.207096e-01 1.694283e+01 3.225504e-06 3.000000e+00 5.000000e-01
1177 8.993251e-01 7.695390e+01 1.797434e-06 -3.000000e+00 1.670716e-01
1178 4.981792e-01 -4.830328e+01 2.959701e-06 2.961986e+00 1.104667e-01
1179 6.364866e-01 -5.559952e+00 5.669054e-06 7.195578e-01 6.231597e-02
1180 3.339520e-01 1.728686e+01 2.682744e-05 3.000000e+00 2.863251e-02
1181 1.000000e-02 3.621162e+01 2.519956e-06 -1.138561e+00 5.000000e-01
1182 9.476873e-01 -2.630102e+00 4.869298e-06 2.999863e+00 -5.967756e-02
1183 4.858730e-01 6.199515e+01 2.134482e-06 -1.433550e+00 -1.760929e-01
1184 7.171790e-01 -9.715391e+01 8.305266e-06 -3.710875e-02 -5.000000e-01
1185 3.465253e-01 2.262624e+01 6.157311e-06 -9.690384e-02 2.995022e-01
1186 7.874345e-01 5.662008e+01 1.157017e-06 1.563368e+00 -1.743956e-01
1187 6.890148e-01 3.543174e+01 4.705816e-06 -1.441389e+00 2.297712e-01
1188 7.112849e-01 1.623787e+01 2.649648e-06 3.000000e+00 4.139093e-01
1189 4.860196e-01 -7.601059e+01 6.304533e-06 6.645659e-01 -4.999997e-01
1190 6.803775e-01 6.996763e+01 3.129348e-06 2.999936e+00 -4.346901e-02
1191 4.647836e-01 -9.221582e+01 8.829870e-06 -2.988594e+00 -1.859189e-01
1192 7.086867e-01 -2.926969e+01 8.590706e-05 1.559854e-02 -5.000000e-01
1193 6.218760e-01 8.401223e+01 7.988064e-06 3.000000e+00 -3.750243e-01
1194 7.627940e-01 6.949788e+01 3.311474e-06 2.999999e+00 9.916855e-02
1195 6.031779e-01 2.831391e+01 9.052586e-07 3.000000e+00 3.195218e-01
1196 1.056328e-01 5.673824e+01 1.641148e-06 -6.769509e-01 5.000000e-01
1197 8.155444e-01 -5.210196e+01 5.874443e-06 -3.000000e+00 3.638955e-01
1198 6.594157e-01 5.521439e+01 6.922263e-06 -2.012637e+00 2.882273e-01
1199 6.005858e-01 6.001125e+01 1.350062e-06 -1.604565e+00 1.195517e-02
1200 9.654749e-01 -9.825945e+01 2.338358e-05 1.785971e-04 -3.237041e-01
1201 4.791370e-01 1.753039e+01 2.795662e-06 -9.284968e-01 5.000000e-01
1202 4.919521e-01 -7.767195e+01 2.353751e-05 5.144357e-01 -4.999958e-01
1203 6.607994e-01 5.676465e+01 3.735196e-06 1.592903e+00 -1.984028e-01
1204 7.700817e-01 7.046260e+01 4.557699e-06 -1.417897e-01 -6.117307e-02
1205 2.282496e-01 1.725496e+01 1.585023e-05 3.000000e+00 5.000000e-01
1206 1.250041e-02 -5.680940e+01 1.415962e-05 4.391439e-01 4.999999e-01
1207 3.338837e-01 5.855127e+01 4.538649e-06 3.000000e+00 3.136819e-01
1208 1.203540e+00 -3.958004e+01 9.431266e-05 -3.000000e+00 -3.746818e-02
1209 7.036103e-01 5.472665e+01 3.662157e-06 1.451582e+00 1.928603e-01
1210 5.974247e-01 -5.269927e+00 6.600759e-06 -6.973437e-01 1.511342e-01
1211 5.283603e-01 4.280357e+01 1.264141e-05 -2.275223e+00 -2.359173e-01
1212 8.139664e-01 8.171178e+01 9.058924e-07 -1.635799e+00 -1.810645e-01
1213 3.768594e-01 3.671820e+01 3.802099e-06 1.349390e+00 4.572294e-01
1214 9.275957e-01 7.191868e+01 1.580757e-06 2.999964e+00 3.207369e-01
1215 6.670724e-01 5.662468e+01 5.194756e-06 -1.636947e+00 -1.511734e-01
1216 1.000001e-02 4.463218e+01 5.692105e-06 2.999996e+00 4.213333e-01
1217 2.895757e-01 6.150481e+01 2.226839e-06 2.999625e+00 1.420954e-01
1218 4.714264e-01 3.923695e+01 1.093835e-06 2.385702e+00 2.147598e-01
1219 2.172769e-01 6.877260e+01 5.816198e-06 3.000000e+00 4.326720e-01
1220 7.717301e-01 7.483596e+01 2.451764e-06 2.114373e+00 1.929125e-01
1221 5.892954e-01 5.183179e+01 1.663433e-05 1.224397e+00 -1.221196e-01
1222 6.611110e-01 8.028683e+01 2.291163e-06 3.000000e+00 -1.278772e-01
1223 3.975313e-01 6.857457e+01 1.682802e-06 2.999995e+00 4.999912e-01
1224 7.657978e-02 6.262273e+01 3.715316e-06 3.000000e+00 5.000000e-01
1225 3.437145e-01 -6.498680e+01 8.053465e-06 3.000000e+00 -2.963664e-01
1226 6.696869e-01 7.710767e+01 3.657292e-06 3.000000e+00 -1.274166e-01
1227 7.961446e-01 7.581633e+01 1.912062e-06 -2.999994e+00 2.868598e-01
1228 4.720479e-01 2.179919e+01 1.651339e-06 2.999999e+00 2.092411e-01
1229 4.399222e-01 4.834594e+01 2.561341e-06 3.000000e+00 5.000000e-01
1230 1.179404e-01 -9.039226e+01 1.795144e-05 2.999999e+00 -1.604421e-01
1231 6.049387e-01 -2.963337e+00 2.314764e-06 3.841936e-01 2.404733e-01
1232 7.240486e-01 -5.163043e+01 1.199492e-05 -2.999997e+00 -9.651518e-02
1233 3.337574e-02 5.759272e+01 1.255029e-06 -2.999991e+00 5.000000e-01
1234 5.289322e-01 6.822857e+01 1.486836e-06 2.999999e+00 -1.549750e-01
1235 7.375539e-01 6.673092e+01 4.131239e-06 -1.742253e-01 6.373670e-02
1236 7.464579e-01 5.990788e+01 4.587707e-06 3.064061e-01 -2.650477e-03
1237 6.731821e-01 5.583783e+01 5.000547e-06 -1.784621e+00 3.603943e-01
1238 4.704447e-01 -4.891741e+01 4.389661e-05 3.858457e-01 -5.000000e-01
1239 1.146197e+00 -4.987100e+01 2.551973e-05 -3.000000e+00 -1.773515e-02
1240 5.858133e-01 6.265653e+01 3.933900e-06 3.000000e+00 4.897262e-02
1241 6.620823e-01 7.779431e+01 2.914743e-06 3.000000e+00 -7.646893e-02
1242 3.271333e-01 6.422381e+01 3.468014e-06 3.000000e+00 2.543844e-01
1243 4.981492e-01 1.000000e+02 3.553358e-06 2.999996e+00 -4.297113e-02
1244 7.116272e-01 -9.678096e+01 1.848893e-05 -2.999915e+00 -1.192331e-01
1245 1.008720e-01 8.079614e+01 1.944441e-06 1.873889e+00 5.000000e-01
1246 3.770254e-01 -9.963052e+01 4.238293e-06 2.999941e+00 -3.685820e-01
1247 5.869571e-01 6.015859e+01 7.224428e-06 1.498127e+00 1.543751e-02
1248 8.752607e-02 5.464001e+01 5.066986e-06 3.000000e+00 5.000000e-01
1249 6.645914e-01 5.722971e+01 1.750279e-06 2.999997e+00 -4.148747e-02
1250 7.315248e-01 -9.998444e+01 5.526891e-06 2.999998e+00 -1.842031e-01
1251 6.817850e-01 6.441408e+01 6.507953e-06 -1.136131e+00 -1.827805e-01
1252 6.736689e-01 7.084373e+01 2.753770e-06 1.330910e+00 -2.938150e-01
1253 8.646077e-01 4.495276e+01 2.733299e-06 1.435336e+00 1.190319e-02
1254 6.705199e-01 4.301286e+01 2.088915e-06 3.000000e+00 -1.475691e-01
1255 6.123142e-01 -9.851825e+01 3.666172e-05 9.837839e-02 -4.999999e-01
1256 1.151559e+00 -4.294412e+01 1.039733e-05 -3.000000e+00 1.255950e-02
1257 4.818278e-01 4.879944e+01 3.080351e-06 3.000000e+00 2.077350e-01
1258 6.243085e-01 3.176647e+01 2.148146e-05 8.866047e-01 -4.299230e-01
1259 5.724663e-01 5.554652e+01 7.771528e-06 -2.018072e+00 -1.265260e-01
1260 8.140075e-01 5.579593e+01 2.159284e-06 -1.723570e+00 4.594266e-01
1261 4.929605e-01 -9.269688e+01 9.294623e-06 4.469766e-01 -5.000000e-01
1262 3.929082e-01 6.329636e+01 3.839841e-06 3.000000e+00 -1.219154e-01
1263 5.632595e-01 6.468827e+01 4.014090e-06 -1.556475e+00 3.013134e-01
1264 8.197883e-01 -9.873593e+01 8.197698e-06 -3.402107e-02 -4.366052e-01
1265 4.511997e-01 -9.661093e+01 7.574189e-06 3.000000e+00 -5.000000e-01
1266 8.246653e-01 -8.509518e+01 3.376965e-06 3.832119e-01 -3.090829e-02
1267 6.822359e-01 4.941051e+01 8.634680e-06 -1.514541e-01 -2.226409e-01
1268 7.682418e-01 7.374664e+01 8.551967e-07 -2.105942e+00 -1.154245e-01
1269 6.033442e-01 4.024967e+01 1.027008e-06 1.571586e+00 1.591191e-01
1270 9.304146e-01 4.251388e+01 8.903986e-07 2.999995e+00 1.158595e-01
1271 1.305275e-01 -2.077035e+01 5.023162e-06 3.000000e+00 5.000000e-01
1272 7.124884e-01 4.257930e+01 2.644368e-06 -3.000000e+00 -7.056450e-02
1273 3.729106e-01 6.782653e+01 2.420513e-06 4.247543e-01 -5.414887e-02
1274 1.122325e+00 6.329460e+01 2.578042e-06 -8.024385e-01 -3.374844e-01
1275 7.135757e-01 -9.303756e+01 1.800707e-05 -3.000000e+00 -1.102327e-01
1276 3.391191e-01 6.225611e+01 4.482638e-06 3.000000e+00 -2.463176e-02
1277 7.840522e-01 5.966754e+01 2.259704e-06 -5.627532e-01 -4.765646e-01
1278 6.399735e-01 9.847084e+01 2.439452e-05 2.919392e+00 -7.182262e-02
1279 7.390608e-01 3.663001e+01 1.129326e-06 2.110127e+00 -4.674919e-02
1280 7.924839e-01 -8.969052e+01 2.297673e-05 -4.560241e-02 -5.000000e-01
1281 5.689787e-01 -1.395441e+01 4.955556e-06 -1.874303e+00 1.437376e-01
